281.10448572,1438704000,281.10448572,281.10448572,281.10448572,0,0,281.10448572
281.46375,1438711200,281.46375,281.46375,281.46375,0.02,5.629275,281.46375
288,1438718400,288,288,288,0.02181228,6.28193664,288
288,1438725600,288,288,288,0,0,288
288.965425,1438732800,288.965425,288.19999998,288.19999998,0.03200291,9.23153816,288.45933588
288.965425,1438740000,288.965425,288.965425,288.965425,0,0,288.965425
288.965425,1438747200,288.965425,288.965425,288.965425,0,0,288.965425
288.965425,1438754400,288.965425,288.965425,288.965425,0,0,288.965425
288.965425,1438761600,288.965425,288.965425,288.965425,0,0,288.965425
288.965425,1438768800,288.965425,288.965425,288.965425,0,0,288.965425
288.965425,1438776000,288.965425,288.965425,288.965425,0,0,288.965425
288.965425,1438783200,288.965425,288.965425,288.965425,0,0,288.965425
287.5698,1438790400,287.5698,279.79331405,279.79331405,0.00023226,0.06598897,284.11682059
287.5698,1438797600,287.5698,287.5698,287.5698,0,0,287.5698
287.5698,1438804800,287.5698,287.5698,287.5698,0,0,287.5698
287.5698,1438812000,287.5698,287.5698,287.5698,0,0,287.5698
279.79331405,1438819200,279.79331405,279.79331405,279.79331405,0.02784105,7.78973964,279.79331405
279.79331405,1438826400,279.79331405,279.79331405,279.79331405,0,0,279.79331405
277.0231376,1438833600,278.21753271,277.02139314,278.21753271,0.22730609,63.04691991,277.36573144
275.77536576,1438840800,275.775375,275.637475,275.637475,0.04164647,11.48310577,275.72818961
280.29999999,1438848000,280.29999999,276.47058132,276.47058132,0.01793991,4.99026258,278.16541923
280.29999999,1438855200,280.29999999,280.29999999,280.29999999,0,0,280.29999999
281.14869045,1438862400,281.14869045,281.14869045,281.14869045,0.00641064,1.80234304,281.14869045
282.997225,1438869600,282.997225,276,276,0.17409281,48.51559411,278.67660996
282.997225,1438876800,282.997225,282.997225,282.997225,0,0,282.997225
282.997225,1438884000,282.997225,282.997225,282.997225,0,0,282.997225
283.738175,1438891200,283.738175,277.2385,277.2385,0.10385455,29.46176139,283.68291422
283.738175,1438898400,283.738175,283.738175,283.738175,0,0,283.738175
283.738175,1438905600,283.738175,283.738175,283.738175,0,0,283.738175
283.738175,1438912800,283.738175,283.738175,283.738175,0,0,283.738175
277.22849063,1438920000,277.22849063,277.22849063,277.22849063,0.0001,0.02772284,277.22849063
277.22849063,1438927200,277.22849063,277.22849063,277.22849063,0,0,277.22849063
276,1438934400,277.22849063,276,277.22849063,0.01211824,3.34475314,276.00981211
276,1438941600,276,276,276,0,0,276
276,1438948800,276,276,276,0,0,276
276,1438956000,276,276,276,0,0,276
276,1438963200,276,276,276,0,0,276
276,1438970400,276,276,276,0,0,276
276,1438977600,276,276,276,0,0,276
275.9225,1438984800,275.9225,275.9225,275.9225,0.21313918,58.80989539,275.9225
280.99991008,1438992000,280.99991008,280.99991008,280.99991008,0.0001672,0.04698318,280.99991008
281,1438999200,281,280.99991008,280.99991008,0.00910013,2.55713647,280.99999424
275.3858414,1439006400,275.929,275.3858414,275.929,0.0092087,2.53600006,275.39175564
273.87911345,1439013600,275.60357182,273.62623756,275.60357182,0.52645735,144.41224677,274.30948922
281,1439020800,281,280.9984701,280.9984701,0.00113652,0.31936178,280.99970732
282.235975,1439028000,282.235975,280.99991008,280.99991008,0.45767626,128.99777945,281.85377029
263.40708638,1439035200,277.30328105,263.40708638,277.30328105,1.48435347,396.96913813,267.43571942
262.64762661,1439042400,262.64762661,262.64762661,262.64762661,0.00019448,0.05107971,262.64762661
266.21932358,1439049600,266.21932358,266.21932357,266.21932357,0.01019317,2.71361882,266.21932357
269.8395914,1439056800,274.05913264,269.8395914,269.83959141,0.97930398,268.08603228,273.75160089
267,1439064000,270,267,270,0.16708881,44.91271227,268.79545237
263,1439071200,266.21932357,263,266.21932357,0.1562433,41.09262896,263.00410299
263,1439078400,263,263,263,0.1,26.3,263
266.17812159,1439085600,266.81934278,266.17812159,266.81934278,0.19479484,51.86705317,266.26502618
262.101,1439092800,265.81301825,262.101,265.81301825,0.32896141,86.63696051,263.36511784
